Seller,Seller URL,Business Name,Business Address,Brand,Product Name,Price (USD),Number of Ratings,Customer Rating,product url,Best Sellers Rank,Category Rank,Search input,Total Results,ASIN,Selected Size,Selected Size ASIN,Date Scraped,Week Scraped,Package Dimensions,Item model number,Department
Amazon.com,https://www.amazon.com,,,Nike,Nike Men's Air Max SC Shoes,95,,4.6,https://www.amazon.com/dp/B098PD674D,,,Nike sneakers,10000,B098PD674D,6,B098PD674D,24-01-2026,19-01-2026,,,
,,,,Nike,Nike Men's Free Run 2018 Shoes,,,4.5,https://www.amazon.com/dp/B072KFNDWL,"#66253 in Clothing, Shoes & Jewelry","#66253 in Clothing, Shoes & Jewelry (See Top 100 in Clothing, Shoes & Jewelry)",Nike sneakers,10000,B072KFNDWL,6,B072KFNDWL,24-01-2026,19-01-2026,13 x 8.3 x 4.4 inches,,
Amazon.com,https://www.amazon.com,,,Nike,Nike Men's Air Max Nuaxis Shoes,89.99,,4.6,https://www.amazon.com/dp/B0D93TMW6J,,,Nike sneakers,10000,B0D93TMW6J,6,B0D93TMW6J,24-01-2026,19-01-2026,,,
Moses Ecommerce LLC,https://www.amazon.com/sp?seller=A2N21GNTS5M5W3,Moses Ecommerce LLC,"1303 Deerfield LN NE, JACKSONVILLE, AL, 36265, US",Nike,Nike Womens Nike Killshot 2,,,4.2,https://www.amazon.com/NIKE-Womens-Sneaker-Black-Yellow/dp/B0D1YCDPYW/ref=sr_1_42?dib=eyJ2IjoiMSJ9.O1NeYlGEnfPGTXaZo9b53NYQbF3X1Dn5WbJXObIGia1k7P0H48qQPjSe7p7K4JAnFNGYjUERvFx20j69vaWzORuZIbi4n7pDgkK-zUL9Fj8J9LMdVH-k5Ugoim_ePaA4uB7TERGvMrqr_MZ_FN0WVFIiruH_6dbvbPm903Y4tok_Gc6tdynnEUQVjTGQBzjBGPnqeq14oOtqFWReJDGzxwXkFrJsvaGZCHGpBS_1rZwBkoHyx6p1xDtWvLxLJvHbSnEA7hXpv1p9TeXAqS1radDQQuOmSQ2DpKpzCTjyyGI.b0-ciBAgQZLauNOkMg5iX8vxLUiI18jorjTQOpNlgUA&dib_tag=se&keywords=Nike+sneakers&qid=1769196671&sr=8-42,"#77111 in Clothing, Shoes & Jewelry",#595 in Women's Fashion Sneakers,Nike sneakers,10000,B0D1YCDPYW,,,24-01-2026,19-01-2026,11.37 x 7.37 x 4.11 inches; 2.13 Pounds,FZ5630-100,womens
CanoSupplies,https://www.amazon.com/sp?seller=AQ8ERJLAX2OTY,CANOSUPPLIES,"4934 Harford Ave, BELTSVILLE, MD, 20705, US",Nike,Nike Men's Air Monarch IV Cross Trainer,,,4.5,https://www.amazon.com/NIKE-Mens-Free-2018-White/dp/B072QXZJM9/ref=sr_1_25?dib=eyJ2IjoiMSJ9.O1NeYlGEnfPGTXaZo9b53NYQbF3X1Dn5WbJXObIGia1k7P0H48qQPjSe7p7K4JAnFNGYjUERvFx20j69vaWzORuZIbi4n7pDgkK-zUL9Fj8J9LMdVH-k5Ugoim_ePaA4uB7TERGvMrqr_MZ_FN0WVFIiruH_6dbvbPm903Y4tok_Gc6tdynnEUQVjTGQBzjBGPnqeq14oOtqFWReJDGzxwXkFrJsvaGZCHGpBS_1rZwBkoHyx6p1xDtWvLxLJvHbSnEA7hXpv1p9TeXAqS1radDQQuOmSQ2DpKpzCTjyyGI.b0-ciBAgQZLauNOkMg5iX8vxLUiI18jorjTQOpNlgUA&dib_tag=se&keywords=Nike+sneakers&qid=1769196671&sr=8-25,"#84390 in Clothing, Shoes & Jewelry",#490 in Men's Road Running Shoes,Nike sneakers,10000,B072QXZJM9,,,24-01-2026,19-01-2026,,FZ0630-010,mens
Sole_Secret,https://www.amazon.com/sp?seller=A9QLM40YZ1BOZ,Sheue Wah Low,"200 Hull Ave, STATEN ISLAND, NY, 10306, US",Nike,Nike Women's Dunk High Sneaker,,,4.6,https://www.amazon.com/dp/B09BC2SZCM,"#77902 in Clothing, Shoes & Jewelry",#696 in Women's Fashion Sneakers,Nike sneakers,10000,B09BC2SZCM,5,B09BC2SZCM,24-01-2026,19-01-2026,,,womens
Amazon.com,https://www.amazon.com,,,Nike,Nike Men's Journey Run Road Running Shoes,95,,4.7,https://www.amazon.com/dp/B0DJGC776S,,,Nike sneakers,10000,B0DJGC776S,6,B0DJGC776S,24-01-2026,19-01-2026,,,
Sole_Secret,https://www.amazon.com/sp?seller=A9QLM40YZ1BOZ,Sheue Wah Low,"200 Hull Ave, STATEN ISLAND, NY, 10306, US",,"Nike Air Force 1 LE Big Kids' Shoes (FV5951-001, Black/Black-Black-Black) Size 6",,,,https://www.amazon.com/dp/B0CVR1WSYV,"#254799 in Clothing, Shoes & Jewelry",#770 in Boys' Sneakers,Nike sneakers,10000,B0CVR1WSYV,,,24-01-2026,19-01-2026,,FV5951-001,unisex-child
R&M Whole Sale,https://www.amazon.com/sp?seller=A3DUXIOXOAVK0K,Rany Mamiza,"1736 Poinciana Dr, El Cajon, CA, 92021, US",Nike,Nike Men's Air Max 270 Sneaker,,,4.4,https://www.amazon.com/dp/B005A9C1ZS,"#21990 in Clothing, Shoes & Jewelry",#90 in Men's Road Running Shoes,Nike sneakers,10000,B005A9C1ZS,6,B005A9C1ZS,24-01-2026,19-01-2026,,,mens
Safe Investments,https://www.amazon.com/sp?seller=AGLSVVGGBP9KJ,Safe Investements LLC,"458 N. 2975 W., LAYTON, UT, 84041, US",Nike,Nike Womens Pacific,,,4.4,https://www.amazon.com/dp/B0DYKY3SLP,"#74058 in Clothing, Shoes & Jewelry",#656 in Women's Fashion Sneakers,Nike sneakers,10000,B0DYKY3SLP,5,B0DYKY3SLP,24-01-2026,19-01-2026,11.37 x 7.37 x 4.11 inches; 1.69 Pounds,HM4771-106,womens
SET YOUR HEART ABLAZE,https://www.amazon.com/sp?seller=A21Q8VZQ9XC83P,Blueflag & Locket LLC,"3644 IDITAROD LN, Orlando, Fl, 32839-6450, US",Nike,Nike Men's Air Max Shoes,,,4.4,https://www.amazon.com/Nike-Kids-White-Metallic-Silver/dp/B07QRY8Z29/ref=sr_1_46?dib=eyJ2IjoiMSJ9.O1NeYlGEnfPGTXaZo9b53NYQbF3X1Dn5WbJXObIGia1k7P0H48qQPjSe7p7K4JAnFNGYjUERvFx20j69vaWzORuZIbi4n7pDgkK-zUL9Fj8J9LMdVH-k5Ugoim_ePaA4uB7TERGvMrqr_MZ_FN0WVFIiruH_6dbvbPm903Y4tok_Gc6tdynnEUQVjTGQBzjBGPnqeq14oOtqFWReJDGzxwXkFrJsvaGZCHGpBS_1rZwBkoHyx6p1xDtWvLxLJvHbSnEA7hXpv1p9TeXAqS1radDQQuOmSQ2DpKpzCTjyyGI.b0-ciBAgQZLauNOkMg5iX8vxLUiI18jorjTQOpNlgUA&dib_tag=se&keywords=Nike+sneakers&qid=1769196671&sr=8-46,,,Nike sneakers,10000,B07QRY8Z29,,,24-01-2026,19-01-2026,,CT1265-300,mens
PRO-SELECT,https://www.amazon.com/sp?seller=A1HFSHZE73B52W,Jiggysoles Corp.,"154 Scott Street, WILKES BARRE, PA, 18702, US",Nike,Nike Men's Flex Control TR3 Sneaker,,,4.4,https://www.amazon.com/dp/B07RJTNGL7,"#18350 in Clothing, Shoes & Jewelry",#67 in Men's Road Running Shoes,Nike sneakers,10000,B07RJTNGL7,6.5,B07RJTNGL7,24-01-2026,19-01-2026,,CD0199,mens
FEETARA,https://www.amazon.com/sp?seller=A3M484NSVT9LIL,FURTURA LLC,"13511 NE KERR RD STE 9, VANCOUVER, WA, 98682-4981, US",Nike,Nike Women's Sneaker,,,4.8,https://www.amazon.com/dp/B0CSKNKS6C,"#142463 in Clothing, Shoes & Jewelry",#333 in Women's Road Running Shoes,Nike sneakers,10000,B0CSKNKS6C,5,B0CSKNKS6C,24-01-2026,19-01-2026,,FD0736,Women's Adult
Amazon.com,https://www.amazon.com/sp?seller=ATVPDKIKX0DER,,,Nike,Nike Kids' Court Borough Mid 2 Shoes,51.97,,4.6,https://www.amazon.com/Nike-Borough-Stay-Put-Closure-Sneakers/dp/B07YQHLLLP/ref=sr_1_50?dib=eyJ2IjoiMSJ9.yOGZpHfUZjLjBSMe-houVMQa3C2_3ORIfYTtF5KyDnf92UYrOCL0NFdMUmRJXBaOv6yxKn3N0nFKXJOla2PnzZWAedrmCGaB8W_12qYTYHMZaxigxkfrs_3zJ6aQDVh_9wtC3L9PO2A5MizWaZZ_HdStna7QpibZipQpZRACqkNNOmrfZ-XW2oSizzy8aasfWa-MBVf5C64elH_9h-kmhuutur-ovPbKbVqo6ydJauccOpkzpFIP_eRHOt0qWWaypEczJJv5JrvrNZE2UeEBAS3aSWyITG2HcoK2uqs_x4k.pt8H4j3Mw_4lAEOp538fYI_WK7YOXlyOHfa_K9OHEXU&dib_tag=se&keywords=Nike+sneakers&qid=1769196683&sr=8-50&xpid=D1B3IaH-Zvul3,,,Nike sneakers,10000,B07YQHLLLP,,,24-01-2026,19-01-2026,,,
Amazon.com,https://www.amazon.com,,,Nike,Nike Women's Air Max Portal Shoes,86.97,,4.6,https://www.amazon.com/Nike-Womens-Portal-Sneaker-Platinum/dp/B0F12JQ3HR/ref=sr_1_68?dib=eyJ2IjoiMSJ9.yOGZpHfUZjLjBSMe-houVMQa3C2_3ORIfYTtF5KyDnf92UYrOCL0NFdMUmRJXBaOv6yxKn3N0nFKXJOla2PnzZWAedrmCGaB8W_12qYTYHMZaxigxkfrs_3zJ6aQDVh_9wtC3L9PO2A5MizWaZZ_HdStna7QpibZipQpZRACqkNNOmrfZ-XW2oSizzy8aasfWa-MBVf5C64elH_9h-kmhuutur-ovPbKbVqo6ydJauccOpkzpFIP_eRHOt0qWWaypEczJJv5JrvrNZE2UeEBAS3aSWyITG2HcoK2uqs_x4k.pt8H4j3Mw_4lAEOp538fYI_WK7YOXlyOHfa_K9OHEXU&dib_tag=se&keywords=Nike+sneakers&qid=1769196683&sr=8-68&xpid=D1B3IaH-Zvul3,,,Nike sneakers,10000,B0F12JQ3HR,,,24-01-2026,19-01-2026,,,
zsnkrs,https://www.amazon.com/sp?seller=A1ZNXN7GPD5EG,ZSNKRS LLC,"2331 N Parkside Ave, Chicago, IL, 60639, US",Nike,Nike Women's Reactx Infinity Rn 4 Shoes,,,4.3,https://www.amazon.com/dp/B0DJ1R5GLX,"#30754 in Clothing, Shoes & Jewelry",#93 in Women's Road Running Shoes,Nike sneakers,10000,B0DJ1R5GLX,5,B0DJ1R5GLX,24-01-2026,19-01-2026,,DR2670-108,womens
Amazon.com,https://www.amazon.com,,,Nike,Nike Men's Court Vision Low Shoes,85,,4.7,https://www.amazon.com/Nike-Court-Vision-Sneaker-Black/dp/B0DLGX9JZN/ref=sr_1_58?dib=eyJ2IjoiMSJ9.yOGZpHfUZjLjBSMe-houVMQa3C2_3ORIfYTtF5KyDnf92UYrOCL0NFdMUmRJXBaOv6yxKn3N0nFKXJOla2PnzZWAedrmCGaB8W_12qYTYHMZaxigxkfrs_3zJ6aQDVh_9wtC3L9PO2A5MizWaZZ_HdStna7QpibZipQpZRACqkNNOmrfZ-XW2oSizzy8aasfWa-MBVf5C64elH_9h-kmhuutur-ovPbKbVqo6ydJauccOpkzpFIP_eRHOt0qWWaypEczJJv5JrvrNZE2UeEBAS3aSWyITG2HcoK2uqs_x4k.pt8H4j3Mw_4lAEOp538fYI_WK7YOXlyOHfa_K9OHEXU&dib_tag=se&keywords=Nike+sneakers&qid=1769196683&sr=8-58&xpid=D1B3IaH-Zvul3,,,Nike sneakers,10000,B0DLGX9JZN,,,24-01-2026,19-01-2026,,,
UrbanLogistics,https://www.amazon.com/sp?seller=AJF78UKDZAFXY,Bmo's Bricks LLC,"3 KELLOGG CT STE 15, EDISON, NJ, 08817-2597, US",Nike,Nike Men's Air Force 1 '07 Shoes,,,4.7,https://www.amazon.com/NIKE-Force-Shoes-White-315122-111/dp/B01HK4Y3KG/ref=sr_1_54?dib=eyJ2IjoiMSJ9.yOGZpHfUZjLjBSMe-houVMQa3C2_3ORIfYTtF5KyDnf92UYrOCL0NFdMUmRJXBaOv6yxKn3N0nFKXJOla2PnzZWAedrmCGaB8W_12qYTYHMZaxigxkfrs_3zJ6aQDVh_9wtC3L9PO2A5MizWaZZ_HdStna7QpibZipQpZRACqkNNOmrfZ-XW2oSizzy8aasfWa-MBVf5C64elH_9h-kmhuutur-ovPbKbVqo6ydJauccOpkzpFIP_eRHOt0qWWaypEczJJv5JrvrNZE2UeEBAS3aSWyITG2HcoK2uqs_x4k.pt8H4j3Mw_4lAEOp538fYI_WK7YOXlyOHfa_K9OHEXU&dib_tag=se&keywords=Nike+sneakers&qid=1769196683&sr=8-54&xpid=D1B3IaH-Zvul3,,,Nike sneakers,10000,B01HK4Y3KG,10,B01HK4Y3KG,24-01-2026,19-01-2026,,AIR FORCE 1 '07,mens
Amazon.com,https://www.amazon.com,,,Nike,Nike Womens in-Season Tr 14 Training/Workout Shoes,80,,4.4,https://www.amazon.com/dp/B0F14K4B8M,,,Nike sneakers,10000,B0F14K4B8M,5,B0F14K4B8M,24-01-2026,19-01-2026,,,
Amazon.com,https://www.amazon.com/sp?seller=ATVPDKIKX0DER,,,Nike,Nike Mens Air Max Alpha Trainer 6,100,,4.6,https://www.amazon.com/Nike-Alpha-Sneaker-Black-Parachute/dp/B0F13B27WH/ref=sr_1_61?dib=eyJ2IjoiMSJ9.yOGZpHfUZjLjBSMe-houVMQa3C2_3ORIfYTtF5KyDnf92UYrOCL0NFdMUmRJXBaOv6yxKn3N0nFKXJOla2PnzZWAedrmCGaB8W_12qYTYHMZaxigxkfrs_3zJ6aQDVh_9wtC3L9PO2A5MizWaZZ_HdStna7QpibZipQpZRACqkNNOmrfZ-XW2oSizzy8aasfWa-MBVf5C64elH_9h-kmhuutur-ovPbKbVqo6ydJauccOpkzpFIP_eRHOt0qWWaypEczJJv5JrvrNZE2UeEBAS3aSWyITG2HcoK2uqs_x4k.pt8H4j3Mw_4lAEOp538fYI_WK7YOXlyOHfa_K9OHEXU&dib_tag=se&keywords=Nike+sneakers&qid=1769196683&sr=8-61&xpid=D1B3IaH-Zvul3,,,Nike sneakers,10000,B0F13B27WH,,,24-01-2026,19-01-2026,,,
Amazon.com,https://www.amazon.com/sp?seller=ATVPDKIKX0DER,,,Nike,Nike Women's Bella 7 Sneaker,84.99,,4.3,https://www.amazon.com/dp/B0DVZ7B9WR,,,Nike sneakers,10000,B0DVZ7B9WR,5,B0DVZ7B9WR,24-01-2026,19-01-2026,,,
Amazon.com,https://www.amazon.com/sp?seller=ATVPDKIKX0DER,,,Nike,Nike Men's Downshifter 13 Shoes,75,,4.6,https://www.amazon.com/Nike-Downshifter-Running-FJ1284-001-White-DK/dp/B0CT8MGLP9/ref=sr_1_71?dib=eyJ2IjoiMSJ9.yOGZpHfUZjLjBSMe-houVMQa3C2_3ORIfYTtF5KyDnf92UYrOCL0NFdMUmRJXBaOv6yxKn3N0nFKXJOla2PnzZWAedrmCGaB8W_12qYTYHMZaxigxkfrs_3zJ6aQDVh_9wtC3L9PO2A5MizWaZZ_HdStna7QpibZipQpZRACqkNNOmrfZ-XW2oSizzy8aasfWa-MBVf5C64elH_9h-kmhuutur-ovPbKbVqo6ydJauccOpkzpFIP_eRHOt0qWWaypEczJJv5JrvrNZE2UeEBAS3aSWyITG2HcoK2uqs_x4k.pt8H4j3Mw_4lAEOp538fYI_WK7YOXlyOHfa_K9OHEXU&dib_tag=se&keywords=Nike+sneakers&qid=1769196683&sr=8-71&xpid=D1B3IaH-Zvul3,,,Nike sneakers,10000,B0CT8MGLP9,,,24-01-2026,19-01-2026,,,
Amazon.com,https://www.amazon.com/sp?seller=ATVPDKIKX0DER,,,Nike,Nike Women's Court Vision Low Nubuck Shoes,84.99,,4.5,https://www.amazon.com/dp/B0F139YQPV,,,Nike sneakers,10000,B0F139YQPV,6,B0F139YQPV,24-01-2026,19-01-2026,,,
SET YOUR HEART ABLAZE,https://www.amazon.com/sp?seller=A21Q8VZQ9XC83P,Blueflag & Locket LLC,"3644 IDITAROD LN, Orlando, Fl, 32839-6450, US",Nike,Nike Mens Sport,,,4.5,https://www.amazon.com/Nike-Pegasus-Running-White-Fog-Particle/dp/B0B6C1W7TX/ref=sr_1_98?dib=eyJ2IjoiMSJ9.DWfKZuhOL77mCjhk1afjg1AMiD-IdGcXSmpF_wd1vtxSoTtf3PdbnQrC-2cAnCCAw1xCM_Vv_FCBTe8TFDmMVhM6I84PbF9RebrW1PxbM62EMZ1MoM-8QzZDV8qpMGU0LrLauEKLsmt3iYxKZrHmO4k0CXNdU_2SzSSQ1M9nznOfVE9kD5G84qZfhjKiQYaJsxVmeGdjfVcIjBUtaqxB_fM4nSeNW-tNSec5v-s6bKIg0ki2bfKeiWggcbUF76GiwBybe25jsDScATXtkZBWvJmP2bnBy2vdIwLkMWHzFpY.SzK56UvbwIaXtr_-fxRc1ve0OeuM6agN5PpsiR5OW0w&dib_tag=se&keywords=Nike+sneakers&qid=1769196700&sr=8-98&xpid=D1B3IaH-Zvul3,"#75637 in Clothing, Shoes & Jewelry",#202 in Men's Road Running Shoes,Nike sneakers,10000,B0B6C1W7TX,,,24-01-2026,19-01-2026,,537384,mens
Amazon.com,https://www.amazon.com/sp?seller=ATVPDKIKX0DER,,,Nike,Nike Women's Winflo 11 Road Running Shoes,110,,4.7,https://www.amazon.com/Nike-Womens-Winflo-Sneaker-Crimson/dp/B0F12WP9MX/ref=sr_1_72?dib=eyJ2IjoiMSJ9.yOGZpHfUZjLjBSMe-houVMQa3C2_3ORIfYTtF5KyDnf92UYrOCL0NFdMUmRJXBaOv6yxKn3N0nFKXJOla2PnzZWAedrmCGaB8W_12qYTYHMZaxigxkfrs_3zJ6aQDVh_9wtC3L9PO2A5MizWaZZ_HdStna7QpibZipQpZRACqkNNOmrfZ-XW2oSizzy8aasfWa-MBVf5C64elH_9h-kmhuutur-ovPbKbVqo6ydJauccOpkzpFIP_eRHOt0qWWaypEczJJv5JrvrNZE2UeEBAS3aSWyITG2HcoK2uqs_x4k.pt8H4j3Mw_4lAEOp538fYI_WK7YOXlyOHfa_K9OHEXU&dib_tag=se&keywords=Nike+sneakers&qid=1769196683&sr=8-72&xpid=D1B3IaH-Zvul3,,,Nike sneakers,10000,B0F12WP9MX,,,24-01-2026,19-01-2026,,,
Amazon.com,https://www.amazon.com,,,Nike,Nike Men's Uplift SC Shoes,70,,4.6,https://www.amazon.com/dp/B0F1344DV3,,,Nike sneakers,10000,B0F1344DV3,6,B0F1344DV3,24-01-2026,19-01-2026,,,
Amazon.com,https://www.amazon.com/sp?seller=ATVPDKIKX0DER,,,Nike,Nike Womens Run Defy Road Running Shoes,64.99,,4.5,https://www.amazon.com/dp/B0DYKY5RMZ,,,Nike sneakers,10000,B0DYKY5RMZ,5,B0DYKY5RMZ,24-01-2026,19-01-2026,,,
Amazon.com,https://www.amazon.com/sp?seller=ATVPDKIKX0DER,,,Nike,Nike Unisex-Child Air Max Nova Shoes,67,,4.7,https://www.amazon.com/Nike-Sneaker-White-Unisex-Little/dp/B0F189LLCJ/ref=sr_1_83?dib=eyJ2IjoiMSJ9.yOGZpHfUZjLjBSMe-houVMQa3C2_3ORIfYTtF5KyDnf92UYrOCL0NFdMUmRJXBaOv6yxKn3N0nFKXJOla2PnzZWAedrmCGaB8W_12qYTYHMZaxigxkfrs_3zJ6aQDVh_9wtC3L9PO2A5MizWaZZ_HdStna7QpibZipQpZRACqkNNOmrfZ-XW2oSizzy8aasfWa-MBVf5C64elH_9h-kmhuutur-ovPbKbVqo6ydJauccOpkzpFIP_eRHOt0qWWaypEczJJv5JrvrNZE2UeEBAS3aSWyITG2HcoK2uqs_x4k.pt8H4j3Mw_4lAEOp538fYI_WK7YOXlyOHfa_K9OHEXU&dib_tag=se&keywords=Nike+sneakers&qid=1769196683&sr=8-83&xpid=D1B3IaH-Zvul3,,,Nike sneakers,10000,B0F189LLCJ,,,24-01-2026,19-01-2026,,,
Sportzstuff,https://www.amazon.com/sp?seller=A2GWCD1OVLWL4X,Renee Leichtfuss,"125 Errogie Street, Henderson, NV, 89012, US",Nike,"Nike Men's Nike Flex Control TR4 Athletic Shoe, Black/White-Dark Smoke Grey-Smoke Grey, 12 Regular US",,,4.5,https://www.amazon.com/Nike-Control-Trainer-White-Dark-Regular/dp/B07RKYH3DB/ref=sr_1_100?dib=eyJ2IjoiMSJ9.DWfKZuhOL77mCjhk1afjg1AMiD-IdGcXSmpF_wd1vtxSoTtf3PdbnQrC-2cAnCCAw1xCM_Vv_FCBTe8TFDmMVhM6I84PbF9RebrW1PxbM62EMZ1MoM-8QzZDV8qpMGU0LrLauEKLsmt3iYxKZrHmO4k0CXNdU_2SzSSQ1M9nznOfVE9kD5G84qZfhjKiQYaJsxVmeGdjfVcIjBUtaqxB_fM4nSeNW-tNSec5v-s6bKIg0ki2bfKeiWggcbUF76GiwBybe25jsDScATXtkZBWvJmP2bnBy2vdIwLkMWHzFpY.SzK56UvbwIaXtr_-fxRc1ve0OeuM6agN5PpsiR5OW0w&dib_tag=se&keywords=Nike+sneakers&qid=1769196700&sr=8-100&xpid=D1B3IaH-Zvul3,"#461777 in Clothing, Shoes & Jewelry",#852 in Men's Road Running Shoes,Nike sneakers,10000,B07RKYH3DB,,,24-01-2026,19-01-2026,,CD0197,mens
Amazon.com,https://www.amazon.com/sp?seller=ATVPDKIKX0DER,,,Nike,Nike Women's Quest 6 Road Running Shoes,85,,4.7,https://www.amazon.com/dp/B0DP5CWTFN,,,Nike sneakers,10000,B0DP5CWTFN,5,B0DP5CWTFN,24-01-2026,19-01-2026,,,
Amazon.com,https://www.amazon.com,,,Nike,Nike Men's G.T. Jump Academy Basketball Shoes,51.97,,4.5,https://www.amazon.com/dp/B0F3M6F4KM,,,Nike sneakers,10000,B0F3M6F4KM,5 Women/3.5 Men,B0F3M6F4KM,24-01-2026,19-01-2026,,,
Amazon.com,https://www.amazon.com/sp?seller=ATVPDKIKX0DER,,,Nike,Nike Men's Promina Walking Shoes,70,,4.5,https://www.amazon.com/Nike-Promina-Walking-Shoes-Sneaker/dp/B0DJMM27S9/ref=sr_1_86?dib=eyJ2IjoiMSJ9.yOGZpHfUZjLjBSMe-houVMQa3C2_3ORIfYTtF5KyDnf92UYrOCL0NFdMUmRJXBaOv6yxKn3N0nFKXJOla2PnzZWAedrmCGaB8W_12qYTYHMZaxigxkfrs_3zJ6aQDVh_9wtC3L9PO2A5MizWaZZ_HdStna7QpibZipQpZRACqkNNOmrfZ-XW2oSizzy8aasfWa-MBVf5C64elH_9h-kmhuutur-ovPbKbVqo6ydJauccOpkzpFIP_eRHOt0qWWaypEczJJv5JrvrNZE2UeEBAS3aSWyITG2HcoK2uqs_x4k.pt8H4j3Mw_4lAEOp538fYI_WK7YOXlyOHfa_K9OHEXU&dib_tag=se&keywords=Nike+sneakers&qid=1769196683&sr=8-86&xpid=D1B3IaH-Zvul3,,,Nike sneakers,10000,B0DJMM27S9,,,24-01-2026,19-01-2026,,,
,,,,Nike,Nike Women's Promina Walking Shoes,70,,4.5,https://www.amazon.com/Nike-Womens-Promina-Sneaker-X-Wide/dp/B0F13C1TLN/ref=sr_1_90?dib=eyJ2IjoiMSJ9.yOGZpHfUZjLjBSMe-houVMQa3C2_3ORIfYTtF5KyDnf92UYrOCL0NFdMUmRJXBaOv6yxKn3N0nFKXJOla2PnzZWAedrmCGaB8W_12qYTYHMZaxigxkfrs_3zJ6aQDVh_9wtC3L9PO2A5MizWaZZ_HdStna7QpibZipQpZRACqkNNOmrfZ-XW2oSizzy8aasfWa-MBVf5C64elH_9h-kmhuutur-ovPbKbVqo6ydJauccOpkzpFIP_eRHOt0qWWaypEczJJv5JrvrNZE2UeEBAS3aSWyITG2HcoK2uqs_x4k.pt8H4j3Mw_4lAEOp538fYI_WK7YOXlyOHfa_K9OHEXU&dib_tag=se&keywords=Nike+sneakers&qid=1769196683&sr=8-90&xpid=D1B3IaH-Zvul3,,,Nike sneakers,10000,B0F13C1TLN,,,24-01-2026,19-01-2026,,,
Nenanor LLC,https://www.amazon.com/sp?seller=A30CZSSNJQOFN2,Sergio Romo,"520 N Forbes Ave, MONTEBELLO, CA, 90640, US",Nike,Nike Cortez Textile Women's Trainers,,,3.7,https://www.amazon.com/dp/B0F2GPZFGR,"#307243 in Clothing, Shoes & Jewelry",#2339 in Women's Fashion Sneakers,Nike sneakers,10000,B0F2GPZFGR,5.5,B0F2GPZFGR,24-01-2026,19-01-2026,,DZ2795-404,mens
Amazon.com,https://www.amazon.com,,,Nike,Nike Women's Downshifter 13 Road Running Shoes,56.97,,4.6,https://www.amazon.com/Nike-Downshifter-Running-FZ3088-100-Platinum/dp/B0CX73VHKW/ref=sr_1_63?dib=eyJ2IjoiMSJ9.yOGZpHfUZjLjBSMe-houVMQa3C2_3ORIfYTtF5KyDnf92UYrOCL0NFdMUmRJXBaOv6yxKn3N0nFKXJOla2PnzZWAedrmCGaB8W_12qYTYHMZaxigxkfrs_3zJ6aQDVh_9wtC3L9PO2A5MizWaZZ_HdStna7QpibZipQpZRACqkNNOmrfZ-XW2oSizzy8aasfWa-MBVf5C64elH_9h-kmhuutur-ovPbKbVqo6ydJauccOpkzpFIP_eRHOt0qWWaypEczJJv5JrvrNZE2UeEBAS3aSWyITG2HcoK2uqs_x4k.pt8H4j3Mw_4lAEOp538fYI_WK7YOXlyOHfa_K9OHEXU&dib_tag=se&keywords=Nike+sneakers&qid=1769196683&sr=8-63&xpid=D1B3IaH-Zvul3,,,Nike sneakers,10000,B0CX73VHKW,,,24-01-2026,19-01-2026,,,
Acadia Shipping Solutions,https://www.amazon.com/sp?seller=A2TNPSW3EAW537,Acadia Shipping Solutions LLC,"2643 Cove Creek Court, Highlands Ranch, CO, 80129, US",Nike,Nike Womens Nike Air Zoom Pegasus 39,,,4.3,https://www.amazon.com/dp/B0B6G53V3S,"#212678 in Clothing, Shoes & Jewelry",#414 in Women's Road Running Shoes,Nike sneakers,10000,B0B6G53V3S,5,B0B6G53V3S,24-01-2026,19-01-2026,,DH4072-502,womens
ASAP Shipping,https://www.amazon.com/sp?seller=A1IHE8K2N15CH8,Aaron Joseph Vincent,"3809 S SARE RD APT 110, BLOOMINGTON, IN, 47401, US",,Toddler's Nike Flex Runner 3 Shoes (005 - Black/White),,,,https://www.amazon.com/dp/B0DCKGWCK4,"#669033 in Clothing, Shoes & Jewelry",#413 in Baby Boys' Sneakers,Nike sneakers,10000,B0DCKGWCK4,,,24-01-2026,19-01-2026,,FN1478-005,baby-boys
StarCrossing,https://www.amazon.com/sp?seller=AYVIM4AWNYC7K,"Jam WorldWide, LLC","2522 MISSUM PT, SAN MARCOS, TX, 78666, US",Nike,"Nike Air Max 270 Men's Training Shoes, Mink Brown/Black-Blanc/Orewood Brown IB7751-200.",,,4.8,https://www.amazon.com/dp/B0FBYCGFBS,"#151718 in Clothing, Shoes & Jewelry",#210 in Men's Cross-Training Shoes,Nike sneakers,10000,B0FBYCGFBS,8,B0FBYCGFBS,24-01-2026,19-01-2026,,IB7751,mens
Amazin Group,https://www.amazon.com/sp?seller=AWJMXP5IJRVY4,SNEAKERARENA LLC,"10921 66TH Street, KENOSHA, WI, 53142, US",Nike,Nike Mens Nature,,,4.5,https://www.amazon.com/dp/B0CKZCTMDZ,"#71550 in Clothing, Shoes & Jewelry",#392 in Men's Fashion Sneakers,Nike sneakers,10000,B0CKZCTMDZ,6,B0CKZCTMDZ,24-01-2026,19-01-2026,,FB1276,mens
