platform,source_category,Category,normalized_Brand,product_family,Product Name,product_title,Price (USD),Price (USD),price_valid,raw_condition,normalized_condition,raw_sku,Normalized SKU,Total Items Sold (Product),Location of Product,Seller Name,Product URL,Positive Review Percentage % (seller),Number of Reviews (seller),demo_priority_flag,demo_priority_score,demo_eligible,Brand,Product Name,Condition,Location
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 4,Nike Air Jordan 4 Retro Bred Reimagined Shoes FV5029-006 Men's Size 10 B-Grade,Nike Air Jordan 4 Retro Bred Reimagined Shoes FV5029-006 Men's Size 10 B-Grade,180,180,True,New with defects,New - Defect,FV5029-006,FV5029-006,1,Miami,majorleagueadeals,https://www.ebay.com/itm/376794562433,100,7589,1,10.004,True,Jordan,Nike Air Jordan 4 Retro Bred Reimagined Shoes Fv5029-006 Men'S Size 10 B-Grade,Used / Visible Wear,Miami
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 11,"Air Jordan 11 ""Gamma"" 2025 Reissue CT8012-047 Men's sports shoes","Air Jordan 11 ""Gamma"" 2025 Reissue CT8012-047 Men's sports shoes",239.99,239.99,True,New with box,New,CT8012-047,CT8012-047,7,Aguada,jiahul5,https://www.ebay.com/itm/177690321017,100,45,1,10.028,True,Jordan,"Air Jordan 11 ""Gamma"" 2025 Reissue Ct8012-047 Men'S Sports Shoes",New / Unworn,Aguada
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Air Jordan 1 Low SE Shoes Glacier Blue Sea Glass HJ5999-400 Mens Sizes NEW,Nike Air Jordan 1 Low SE Shoes Glacier Blue Sea Glass HJ5999-400 Mens Sizes NEW,79.97,79.97,True,New with box,New,HJ5999-400,HJ5999-400,8,Glenmoore,THE SNEAKER NEST,https://www.ebay.com/itm/317168444868,100,1448,1,10.032,True,Jordan,Nike Air Jordan 1 Low Se Shoes Glacier Blue Sea Glass Hj5999-400 Mens Sizes New,New / Unworn,Glenmoore
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 1,Air Jordan 1 Retro High OG Toddler Patent Bred AQ2665-063,Air Jordan 1 Retro High OG Toddler Patent Bred AQ2665-063,119.99,119.99,True,New with box,New,AQ2665-063,AQ2665-063,,Westville,swaxbox,https://www.ebay.com/itm/206002799816,100,31141,1,10,True,Jordan,Air Jordan 1 Retro High Og Toddler Patent Bred Aq2665-063,New / Unworn,Westville
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Air Jordan 1 Mid Reverse Panda White Black DQ8426-132 Men's Size 14,Nike Air Jordan 1 Mid Reverse Panda White Black DQ8426-132 Men's Size 14,98.89,98.89,True,New with box,New,DQ8426-132,DQ8426-132,1,Lewisville,zapatos_tx,https://www.ebay.com/itm/235931505048,100,8254,1,10.004,True,Jordan,Nike Air Jordan 1 Mid Reverse Panda White Black Dq8426-132 Men'S Size 14,New / Unworn,Lewisville
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 4,Size 9 - Jordan 4 Retro Union Guava Ice DC9533-800 Pre-Owned,Size 9 - Jordan 4 Retro Union Guava Ice DC9533-800 Pre-Owned,300,300,True,Pre-owned - Good,Used - Good,DC9533-800,DC9533-800,,Dallas,The Lab DTX,https://www.ebay.com/itm/147109249560,99.9,1436,1,10,True,Jordan,Size 9 - Jordan 4 Retro Union Guava Ice Dc9533-800 Pre-Owned,Good / Lightly Used,Dallas
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 4,New Air Jordan 4 Retro Military Blue. Mens size 10. FV5029-141,New Air Jordan 4 Retro Military Blue. Mens size 10. FV5029-141,255,255,True,Pre-owned - Excellent,Used - Excellent,FV5029-141,FV5029-141,,Baltimore,goldmindz22,https://www.ebay.com/itm/187975862915,,5,1,10,True,Jordan,New Air Jordan 4 Retro Military Blue. Mens Size 10. Fv5029-141,Very Good / Like New,Baltimore
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Air Jordan 1 Mid Triple White Lace Up Sneakers 554724-136 Men's Size 12,Nike Air Jordan 1 Mid Triple White Lace Up Sneakers 554724-136 Men's Size 12,104.97,104.97,True,New with box,New,554724-136,554724-136,3,Shrewsbury,Masskickss,https://www.ebay.com/itm/227057551294,99.7,3702,1,10.012,True,Jordan,Nike Air Jordan 1 Mid Triple White Lace Up Sneakers 554724-136 Men'S Size 12,New / Unworn,Shrewsbury
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 12,Size 11.5 - Air Jordan 12 Retro Bordeaux (130690-617),Size 11.5 - Air Jordan 12 Retro Bordeaux (130690-617),89.99,89.99,True,Pre-owned - Fair,Used - Fair,130690-617,130690-617,,Alpharetta,ibuyallshoes,https://www.ebay.com/itm/286856539859,92.1,3369,1,10,True,Jordan,Size 11.5 - Air Jordan 12 Retro Bordeaux (130690-617),Used / Visible Wear,Alpharetta
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 5,Size 7-13 Nike Jordan 5 Retro Mid Raging Bull DD0587-600,Size 7-13 Nike Jordan 5 Retro Mid Raging Bull DD0587-600,199.06,199.06,True,New with box,New,DD0587-600,DD0587-600,5,Blk 123 Ang Mo Kio Avenue 3 #04-567,ducbi-85,https://www.ebay.com/itm/406314557736,88,38,1,10.02,True,Jordan,Size 7-13 Nike Jordan 5 Retro Mid Raging Bull Dd0587-600,New / Unworn,Blk 123 Ang Mo Kio Avenue 3 #04-567
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 1,Jordan 1 Low Se Psychic Purple Hyper Jade HJ9013-550,Jordan 1 Low Se Psychic Purple Hyper Jade HJ9013-550,130,130,True,New with box,New,HJ9013-550,HJ9013-550,1,HONG KONG,ALL IN Domain,https://www.ebay.com/itm/397349891371,99.3,1618,1,10.004,True,Jordan,Jordan 1 Low Se Psychic Purple Hyper Jade Hj9013-550,New / Unworn,Hong Kong
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 1,CJ7891 401 Jordan 1 Low SB UNC,CJ7891 401 Jordan 1 Low SB UNC,432,432,True,New with box,New,CJ7891,CJ7891,1,New York,districtoneny,https://www.ebay.com/itm/306668331483,99.8,7443,1,10.004,True,Jordan,Cj7891 401 Jordan 1 Low Sb Unc,New / Unworn,New York
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Air Jordan Jayson Tatum x Air Jordan 35 'Greatest Gift' DD3669-400,Air Jordan Jayson Tatum x Air Jordan 35 'Greatest Gift' DD3669-400,150,150,True,New with box,New,DD3669-400,DD3669-400,,Brooklyn,richwun01,https://www.ebay.com/itm/116984975051,100,115,1,10,True,Jordan,Air Jordan Jayson Tatum X Air Jordan 35 'Greatest Gift' Dd3669-400,New / Unworn,Brooklyn
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 1,Air Jordan 1 Retro Low Zion Williamson Voodoo OG Size 12 IH2309-500,Air Jordan 1 Retro Low Zion Williamson Voodoo OG Size 12 IH2309-500,205,205,True,New with box,New,IH2309-500,IH2309-500,,Estero,camryncrusher27,https://www.ebay.com/itm/127639078804,100,168,1,10,True,Jordan,Air Jordan 1 Retro Low Zion Williamson Voodoo Og Size 12 Ih2309-500,New / Unworn,Estero
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 3,Nike Air Jordan 3 Retro Shoes Black Wolf Gray Green Glow CT8532-031 Men's & GS,Nike Air Jordan 3 Retro Shoes Black Wolf Gray Green Glow CT8532-031 Men's & GS,121.88,121.88,True,New with box,New,CT8532-031,CT8532-031,158,Fort Myers,Shoe Conceptions,https://www.ebay.com/itm/166677271313,100,22875,1,10.632,True,Jordan,Nike Air Jordan 3 Retro Shoes Black Wolf Gray Green Glow Ct8532-031 Men'S & Gs,New / Unworn,Fort Myers
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 1,Jordan 1 Retro High OG Black Toe Reimagined DZ5485-106 Mens 13,Jordan 1 Retro High OG Black Toe Reimagined DZ5485-106 Mens 13,89.95,89.95,True,Pre-owned - Good,Used - Good,DZ5485-106,DZ5485-106,,Arlington,RetroWorldwide,https://www.ebay.com/itm/198043402619,99.9,1714,1,10,True,Jordan,Jordan 1 Retro High Og Black Toe Reimagined Dz5485-106 Mens 13,Good / Lightly Used,Arlington
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,NEW Nike Air Jordan 14 Retro Flint Grey White FJ3460-012 Mens,NEW Nike Air Jordan 14 Retro Flint Grey White FJ3460-012 Mens,229.99,229.99,True,New with box,New,FJ3460-012,FJ3460-012,27,Meridian,Infinite Deals LLC,https://www.ebay.com/itm/276393796855,99.5,4501,1,10.108,True,Jordan,New Nike Air Jordan 14 Retro Flint Grey White Fj3460-012 Mens,New / Unworn,Meridian
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Air Jordan 1 High x SB Craig Stecyk Green Sz 9.5 Sneakers w/ Box 653532-001,Nike Air Jordan 1 High x SB Craig Stecyk Green Sz 9.5 Sneakers w/ Box 653532-001,125,125,True,Pre-owned - Good,Used - Good,653532-001,653532-001,,Twinsburg,fschilds,https://www.ebay.com/itm/236594674657,100,2341,1,10,True,Jordan,Nike Air Jordan 1 High X Sb Craig Stecyk Green Sz 9.5 Sneakers W/ Box 653532-001,Good / Lightly Used,Twinsburg
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 6,Nike Air Jordan 6 Rojo Oreo talla 10.5 CT8529-162 OG VI Retro,Nike Air Jordan 6 Rojo Oreo talla 10.5 CT8529-162 OG VI Retro,110,110,True,De segunda mano - bueno,Used - Good,CT8529-162,CT8529-162,,,dfwkick,https://www.ebay.com/itm/257322117090,98.5,2521,1,10,True,Jordan,Nike Air Jordan 6 Rojo Oreo Talla 10.5 Ct8529-162 Og Vi Retro,Good / Lightly Used,
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 12,BRAND NEW JORDAN 12 RETRO REVERSE FLU GAME 2020 CT8013-602 - SIZE 12,BRAND NEW JORDAN 12 RETRO REVERSE FLU GAME 2020 CT8013-602 - SIZE 12,450,450,True,New with box,New,CT8013-602,CT8013-602,,Mountain View,amonteli,https://www.ebay.com/itm/297956981016,100,600,1,10,True,Jordan,Brand New Jordan 12 Retro Reverse Flu Game 2020 Ct8013-602 - Size 12,New / Unworn,Mountain View
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 5,Air Jordan 5 Retro OG Black Metallic Reimagined HF3975-001 Men's Shoes Sneakers,Air Jordan 5 Retro OG Black Metallic Reimagined HF3975-001 Men's Shoes Sneakers,237.99,237.99,True,New with box,New,HF3975-001,HF3975-001,5,Anniston,constenigh0,https://www.ebay.com/itm/389412867094,100,1,1,10.02,True,Jordan,Air Jordan 5 Retro Og Black Metallic Reimagined Hf3975-001 Men'S Shoes Sneakers,New / Unworn,Anniston
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 1,Jordan 1 Retro MCS Low Black-White Baseball Cleats CJ8524-011 Men's Size 11,Jordan 1 Retro MCS Low Black-White Baseball Cleats CJ8524-011 Men's Size 11,109.99,109.99,True,New with box,New,CJ8524-011,CJ8524-011,4,West Harrison,SNKRSNV,https://www.ebay.com/itm/196858662847,100,7934,1,10.016,True,Jordan,Jordan 1 Retro Mcs Low Black-White Baseball Cleats Cj8524-011 Men'S Size 11,New / Unworn,West Harrison
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 3,Nike Air Jordan 3 Retro SE Winterized Archaeo Brown Mens Size 12 DR8869 200 New,Nike Air Jordan 3 Retro SE Winterized Archaeo Brown Mens Size 12 DR8869 200 New,150,150,True,New with defects,New - Defect,DR8869,DR8869,,Saratoga,cainegodson,https://www.ebay.com/itm/326965074057,100,176,1,10,True,Jordan,Nike Air Jordan 3 Retro Se Winterized Archaeo Brown Mens Size 12 Dr8869 200 New,Used / Visible Wear,Saratoga
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 3,Nike Air Jordan 3 Retro Shoe Summit White Cement Gray Youth GSSz 6.5y DM0967-106,Nike Air Jordan 3 Retro Shoe Summit White Cement Gray Youth GSSz 6.5y DM0967-106,109.95,109.95,True,New with defects,New - Defect,DM0967-106,DM0967-106,,The Mountains,TheTopItems,https://www.ebay.com/itm/198033497625,99.5,4642,1,10,True,Jordan,Nike Air Jordan 3 Retro Shoe Summit White Cement Gray Youth Gssz 6.5Y Dm0967-106,Used / Visible Wear,The Mountains
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 3,"Air Jordan 3 Black Cement Sneakers, Size 8 BNIB DN3707-010","Air Jordan 3 Black Cement Sneakers, Size 8 BNIB DN3707-010",219.99,219.99,True,New with box,New,DN3707-010,DN3707-010,1,Scranton,sneakermarket,https://www.ebay.com/itm/267452304513,99.8,10652,1,10.004,True,Jordan,"Air Jordan 3 Black Cement Sneakers, Size 8 Bnib Dn3707-010",New / Unworn,Scranton
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 1,Air Jordan 1 TD Mid 'Shadow 2.0' Football Cleats - Sz 12 (FJ6805-002),Air Jordan 1 TD Mid 'Shadow 2.0' Football Cleats - Sz 12 (FJ6805-002),115,115,True,New without box,New - No Box,FJ6805-002,FJ6805-002,,Marietta,mrjyoung17,https://www.ebay.com/itm/187968049738,100,317,1,10,True,Jordan,Air Jordan 1 Td Mid 'Shadow 2.0' Football Cleats - Sz 12 (Fj6805-002),New Without Box,Marietta
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 12,"Air Jordan 12 Retro 'Stealth', Cool Grey/White | Size 13M [new] CT8013-015","Air Jordan 12 Retro 'Stealth', Cool Grey/White | Size 13M [new] CT8013-015",240,240,True,New with box,New,CT8013-015,CT8013-015,,Lovettsville,jam1113,https://www.ebay.com/itm/267553458091,100,105,1,10,True,Jordan,"Air Jordan 12 Retro 'Stealth', Cool Grey/White | Size 13M [New] Ct8013-015",New / Unworn,Lovettsville
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 6,Air Jordan 6 Retro Shoes Mens Size 11 Yellow Ochre CT8529-170 Nike Sneakers,Air Jordan 6 Retro Shoes Mens Size 11 Yellow Ochre CT8529-170 Nike Sneakers,61.36,61.36,True,Pre-owned - Good,Used - Good,CT8529-170,CT8529-170,,Chesterfield,StupidGoodDeals,https://www.ebay.com/itm/236595147146,100,3213,1,10,True,Jordan,Air Jordan 6 Retro Shoes Mens Size 11 Yellow Ochre Ct8529-170 Nike Sneakers,Good / Lightly Used,Chesterfield
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 1,"NIKE AIR JORDAN 1 MID ""REVERSE BRED"" GYM RED-BLACK-WHITE SZ 11.5 [554724-660]","NIKE AIR JORDAN 1 MID ""REVERSE BRED"" GYM RED-BLACK-WHITE SZ 11.5 [554724-660]",149.99,149.99,True,New with box,New,554724-660,554724-660,1,Windermere,NYZCORP Nike Shoes and Apparel,https://www.ebay.com/itm/364241571886,100,49319,1,10.004,True,Jordan,"Nike Air Jordan 1 Mid ""Reverse Bred"" Gym Red-Black-White Sz 11.5 [554724-660]",New / Unworn,Windermere
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 1,Air Jordan 1 Low SE Men's Multi Size White/Black-Dark Pony HF3148-102 Fast Ship,Air Jordan 1 Low SE Men's Multi Size White/Black-Dark Pony HF3148-102 Fast Ship,94.99,94.99,True,New without box,New - No Box,HF3148-102,HF3148-102,8,Elmwood Park,Dream choice inc,https://www.ebay.com/itm/187602403897,99.9,11306,1,10.032,True,Jordan,Air Jordan 1 Low Se Men'S Multi Size White/Black-Dark Pony Hf3148-102 Fast Ship,New Without Box,Elmwood Park
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 1,Mens Air Jordan 1 Low_White/White-White 553558-136 Shoe,Mens Air Jordan 1 Low_White/White-White 553558-136 Shoe,120,120,True,New with box,New,553558-136,553558-136,,91356,streetorder,https://www.ebay.com/itm/389526056803,99.7,356,1,10,True,Jordan,Mens Air Jordan 1 Low_White/White-White 553558-136 Shoe,New / Unworn,91356
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 1,SIZE 10 Nike Jordan 1 Phat Low PATENT LEATHER Sneaker Black 365763-001,SIZE 10 Nike Jordan 1 Phat Low PATENT LEATHER Sneaker Black 365763-001,91.11,91.11,True,Pre-owned - Good,Used - Good,365763-001,365763-001,,Glenville,UnlimitedThrifts,https://www.ebay.com/itm/397523309949,97.7,355,1,10,True,Jordan,Size 10 Nike Jordan 1 Phat Low Patent Leather Sneaker Black 365763-001,Good / Lightly Used,Glenville
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 6,"Air Jordan 6 Retro Cool Grey/Medium Grey, White/Cool Grey, Size 9.5, CT8529-100","Air Jordan 6 Retro Cool Grey/Medium Grey, White/Cool Grey, Size 9.5, CT8529-100",112,112,True,Pre-owned - Excellent,Used - Excellent,CT8529-100,CT8529-100,,New Orleans,notlkn34567,https://www.ebay.com/itm/406626665448,100,22,1,10,True,Jordan,"Air Jordan 6 Retro Cool Grey/Medium Grey, White/Cool Grey, Size 9.5, Ct8529-100",Very Good / Like New,New Orleans
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 4,Nike Air Jordan 4 Retro SE Craft Photon Dust HOMBRE 18 DV3742-021,Nike Air Jordan 4 Retro SE Craft Photon Dust HOMBRE 18 DV3742-021,159.99,159.99,True,Nuevo sin caja,New - No Box,DV3742-021,DV3742-021,,,spikysneaksale,https://www.ebay.com/itm/136972555255,100,60,1,10,True,Jordan,Nike Air Jordan 4 Retro Se Craft Photon Dust Hombre 18 Dv3742-021,New Without Box,
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Air Jordan 1 Zoom Comfort Black Light Smoke Grey (CT0978-001) Mens 9.5,Nike Air Jordan 1 Zoom Comfort Black Light Smoke Grey (CT0978-001) Mens 9.5,99,99,True,New with box,New,CT0978-001,CT0978-001,,Walnut Creek,blightle1,https://www.ebay.com/itm/187977890695,100,106,1,10,True,Jordan,Nike Air Jordan 1 Zoom Comfort Black Light Smoke Grey (Ct0978-001) Mens 9.5,New / Unworn,Walnut Creek
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 1,**NEW Nike Air Jordan 1 LOW SE Oxidized Green White FQ7687 300 Men's Shoes,**NEW Nike Air Jordan 1 LOW SE Oxidized Green White FQ7687 300 Men's Shoes,101.97,101.97,True,New with box,New,FQ7687,FQ7687,1,Anderson,KNZapparel,https://www.ebay.com/itm/286057345179,99.9,4206,1,10.004,True,Jordan,**New Nike Air Jordan 1 Low Se Oxidized Green White Fq7687 300 Men'S Shoes,New / Unworn,Anderson
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 5,Jordan 5 Retro x DJ Khaled Mid We The Best - Crimson Bliss DV4982-641 NEW ORIGINAL BOX,Jordan 5 Retro x DJ Khaled Mid We The Best - Crimson Bliss DV4982-641 NEW ORIGINAL BOX,220,220,True,New with box,New,DV4982-641,DV4982-641,1,Munchen,scusingersneakz,https://www.ebay.com/itm/134991206222,,18,1,10.004,True,Jordan,Jordan 5 Retro X Dj Khaled Mid We The Best - Crimson Bliss Dv4982-641 New Original Box,New / Unworn,Munchen
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 11,Zapato Air Jordan 11 Retro Jubilee Negro Talla 10.5 Para Hombre Izquierdo Solo CT8012-011,Zapato Air Jordan 11 Retro Jubilee Negro Talla 10.5 Para Hombre Izquierdo Solo CT8012-011,44.99,44.99,True,De segunda mano - bueno,Used - Good,CT8012-011,CT8012-011,,,HuntersMoonRS,https://www.ebay.com/itm/317773976520,97.9,349,1,10,True,Jordan,Zapato Air Jordan 11 Retro Jubilee Negro Talla 10.5 Para Hombre Izquierdo Solo Ct8012-011,Good / Lightly Used,
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Air Jordan 1 Mid SE Valentine's Day (2026) (Women's) IB7018-600 New,Nike Air Jordan 1 Mid SE Valentine's Day (2026) (Women's) IB7018-600 New,119.97,119.97,True,New with box,New,IB7018-600,IB7018-600,2,Albany,Trending Sneakerz,https://www.ebay.com/itm/157602482940,99.8,2923,1,10.008,True,Jordan,Nike Air Jordan 1 Mid Se Valentine'S Day (2026) (Women'S) Ib7018-600 New,New / Unworn,Albany
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 1,Jordan 1 Retro High OG Bordeaux GS Size 7Y/8.5 Womens (Brand New) 575441-611,Jordan 1 Retro High OG Bordeaux GS Size 7Y/8.5 Womens (Brand New) 575441-611,119,119,True,New with box,New,575441-611,575441-611,1,Elmhurst,sneakercollectivenyc,https://www.ebay.com/itm/396012101671,100,75,1,10.004,True,Jordan,Jordan 1 Retro High Og Bordeaux Gs Size 7Y/8.5 Womens (Brand New) 575441-611,New / Unworn,Elmhurst
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 1,Air Jordan 1 Low SE 'Olive Grey (IB7109-005) Sizes 8 - 13 BRAND NEW,Air Jordan 1 Low SE 'Olive Grey (IB7109-005) Sizes 8 - 13 BRAND NEW,169.99,169.99,True,New with box,New,IB7109-005,IB7109-005,3,Henderson,sneakers-702,https://www.ebay.com/itm/197985342173,100,84,1,10.012,True,Jordan,Air Jordan 1 Low Se 'Olive Grey (Ib7109-005) Sizes 8 - 13 Brand New,New / Unworn,Henderson
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Air Jordan 1 Mid SE Shoes White Black Cave Stone HQ2011-100 Mens Size,Nike Air Jordan 1 Mid SE Shoes White Black Cave Stone HQ2011-100 Mens Size,100,100,True,New with box,New,HQ2011-100,HQ2011-100,1,Pearl,SneakerSupplyLLC,https://www.ebay.com/itm/397210045011,99.3,21861,1,10.004,True,Jordan,Nike Air Jordan 1 Mid Se Shoes White Black Cave Stone Hq2011-100 Mens Size,New / Unworn,Pearl
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 4,Nike Air Jordan 4 Retro Cave Stone Men's FV5029-200 New,Nike Air Jordan 4 Retro Cave Stone Men's FV5029-200 New,219.97,219.97,True,New with box,New,FV5029-200,FV5029-200,24,Albany,Trending Sneakerz,https://www.ebay.com/itm/157337628634,99.8,2923,1,10.096,True,Jordan,Nike Air Jordan 4 Retro Cave Stone Men'S Fv5029-200 New,New / Unworn,Albany
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 1,Mens Air Jordan 1 Low_Black/Particle Grey-White 553558-040 Shoe,Mens Air Jordan 1 Low_Black/Particle Grey-White 553558-040 Shoe,120,120,True,New with box,New,553558-040,553558-040,,91356,streetorder,https://www.ebay.com/itm/389526056904,99.7,356,1,10,True,Jordan,Mens Air Jordan 1 Low_Black/Particle Grey-White 553558-040 Shoe,New / Unworn,91356
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 4,Air Jordan 4 Retro Bred Reimagined FV5029-006 IN HANDS SHIPS NOW,Air Jordan 4 Retro Bred Reimagined FV5029-006 IN HANDS SHIPS NOW,120,120,True,New with box,New,FV5029-006,FV5029-006,580,Deerfield,ZP FASHION CLUB,https://www.ebay.com/itm/335213250436,99.6,11494,1,12.32,True,Jordan,Air Jordan 4 Retro Bred Reimagined Fv5029-006 In Hands Ships Now,New / Unworn,Deerfield
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 1,Jordan 1 Low Court Purple White (553558-500) Sizes 8-9.5,Jordan 1 Low Court Purple White (553558-500) Sizes 8-9.5,199.99,199.99,True,New with box,New,553558-500,553558-500,5,Glenview NAS,imaadvohra,https://www.ebay.com/itm/186488007937,100,78,1,10.02,True,Jordan,Jordan 1 Low Court Purple White (553558-500) Sizes 8-9.5,New / Unworn,Glenview Nas
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 4,Nike Air Jordan 4 Retro Bred Reimagined Shoes FV5029-006 Men's Size 9.5 B-Grade,Nike Air Jordan 4 Retro Bred Reimagined Shoes FV5029-006 Men's Size 9.5 B-Grade,179.99,179.99,True,New with defects,New - Defect,FV5029-006,FV5029-006,2,Miami,majorleagueadeals,https://www.ebay.com/itm/376794563298,100,7589,1,10.008,True,Jordan,Nike Air Jordan 4 Retro Bred Reimagined Shoes Fv5029-006 Men'S Size 9.5 B-Grade,Used / Visible Wear,Miami
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Nike Air Jordan 14 Retro Golf White Hyper Royal HJ7710-101 Mens New,Nike Air Jordan 14 Retro Golf White Hyper Royal HJ7710-101 Mens New,219.99,219.99,True,New with box,New,HJ7710-101,HJ7710-101,6,Cranston,EVANS SNEAKERS,https://www.ebay.com/itm/187609561231,100,21294,1,10.024,True,Jordan,Nike Air Jordan 14 Retro Golf White Hyper Royal Hj7710-101 Mens New,New / Unworn,Cranston
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 11,Size 5Y Jordan 11 Retro Legend Blue 2024 GS 378038-104,Size 5Y Jordan 11 Retro Legend Blue 2024 GS 378038-104,169.99,169.99,True,New with box,New,378038-104,378038-104,1,Chester Springs,courtstylesofficial,https://www.ebay.com/itm/297840036310,99.7,760,1,10.004,True,Jordan,Size 5Y Jordan 11 Retro Legend Blue 2024 Gs 378038-104,New / Unworn,Chester Springs
