platform,source_category,normalized_category,normalized_Brand,product_family,Product Name,product_title,Price (USD),clean_price_usd,price_valid,raw_condition,normalized_condition,Item model number,raw_sku,normalized_sku,Number of Ratings,Customer Rating,Seller,product url,ASIN,Selected Size,Department,demo_priority_flag,demo_priority_score,demo_eligible
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 4,Nike Kids' Air Jordan 4 Retro Grade School Shoes,Nike Kids' Air Jordan 4 Retro Grade School Shoes,,,False,New,New,151186 112,151186 112,,,4.4,Kix n Gigglez,https://www.amazon.com/Air-Jordan-Retro-White-Cement/dp/B0F9ZSM7SR/ref=sr_1_210?dib=eyJ2IjoiMSJ9.TMWZcnLW36CihWWtphZpoEuAAp8PU9ADHuxnKXTS5FMk4dNz2wN9rc-XgbwDAxUwX1AOsjqlRVkVCiKpY8SNVv5me-gYgPwYd5jLyD2sGxRVh-B4HfEm3iie7B-KzK6vecKv_BHaAB1VHXPAu5LOgVPAciONXtvnEtlI2tslTQwjIev0jldh_HU9mF2As2vi3tg2x0P8t90GE00-QPf6sSnu7zZBgKzZ7ZTccSaEKmBhZ8mNhxiPVL6v4oKHFcf9muBuUfkHIAwFDA8UKIb8vcayLxhnwp7i_aQuSMhFtJU.AY9q-Q4zdN8qM-H5MvpgUaq1IlC1tsPhtOgxZVZ6PDE&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1768303153&sr=8-210&xpid=VT6rjyCaKyjMi,B0F9ZSM7SR,,baby-boys,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 12,AIR JORDAN 12 RETRO WHITE AND UNIVERSITY BLUE,AIR JORDAN 12 RETRO WHITE AND UNIVERSITY BLUE,,,False,New,New,153265 112,153265 112,,,4.3,SOLESTOCK,https://www.amazon.com/dp/B0F9TYWNNP,B0F9TYWNNP,5.5 Big Kid,Grade School,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 12,"AIR JORDAN 12 RETRO (GS) ""WHITE/UNIVERSITY BLUE-METALLIC SILVER""","AIR JORDAN 12 RETRO (GS) ""WHITE/UNIVERSITY BLUE-METALLIC SILVER""",,,False,New,New,153265 112,153265 112,,,4.4,GameTime Gear,https://www.amazon.com/dp/B0F9TZ43XS,B0F9TZ43XS,5 Big Kid,Grade School,1,10,False
amazon,Jordan sneakers,Sneakers,Jordan,Air Jordan 12,"AIR JORDAN 12 RETRO (GS) ""WHITE/UNIVERSITY BLUE-METALLIC SILVER""","AIR JORDAN 12 RETRO (GS) ""WHITE/UNIVERSITY BLUE-METALLIC SILVER""",,,False,New,New,153265 112,153265 112,,,,GameTime Gear,https://www.amazon.com/AIR-JORDAN-UNIVERSITY-BLUE-METALLIC-SILVER/dp/B0F9TXYSQW/ref=sr_1_202?dib=eyJ2IjoiMSJ9.Ib3NyFA-52RUSOdRVvU4wfBR1XU-3WIG_ybfe7nax5MavYZGshqgq0EJHMrBRuEmPNsG5k7F5Yx4lDejeOyLuInJukX44BHlv8aVfrETnQKYW_LGw_pv1Z7yYTKqIcFnG8R402GITYXGZge67Mtyt_5rmJvpSuv0OwPbDNi-d97rCVN4iGOk4xcPxd1jZI_dkmn2EVxMuYaUMheUVq23ELCM6smAZTR4v58PiSX_pkuzMBkSxWSkBPkkEprMzIsPwGsKFhWdM0AtJbpfU-TC6g5_pR8YPuU1N3LdL0Oa6KU.5O_zMdQpUu2Qo6HVtc1OrOAp7hLbxsLSY8397kmoKPE&dib_tag=se&keywords=Jordan+sneakers&qid=1769598912&sr=8-202&xpid=7IryzEdmOwZYj,B0F9TXYSQW,,boys,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Nike Mens Air Jordan,Nike Mens Air Jordan,,,False,New,New,322992 114,322992 114,,,,SNKR Paradise,https://www.amazon.com/dp/B0CBXTN9YB,B0CBXTN9YB,12,mens,0,0,False
amazon,Nike sneakers,Sneakers,Nike,Nike Pegasus,Nike Men's Pegasus 41 Running Shoes,Nike Men's Pegasus 41 Running Shoes,84.63,84.63,True,New,New,HV5218-100,HV5218-100,HV5218-100,,4.6,TyroneW,https://www.amazon.com/Nike-Pegasus-Olive-Barely-Medium/dp/B0F2GXMQ3N/ref=sr_1_102?dib=eyJ2IjoiMSJ9.55IDT1dVWuIiV2hGJkS_1QiQqp-RpR6V9VzIG5QOX3kHCplQPLSgq2QbWcXWZbgBiA7cE1phCyE4-QaLd_UefRXMKsIdupavGV1CW8bgLHaL_g-BZpuZ62xM_NXm-JJsTv9CYZoUqHXIP2malCAwjPdUirPO_PsibZOQuYwFM9FrX4EpaEf69xSLtxFhctgM-qaWVIm6ZU8h1aOUtlcIAqDi4mtJFNIUurTfxsbrLseGxsXna6KG-4XPoOMzR2UgFxgJVuoI4lZkHqL5rxYjtKgS2X_Ee_hsNG5VsaF3oaM.PCCF0Za9YKa03HrM0vqSrqUyGsfmngjDQstD4qQgvrg&dib_tag=se&keywords=Nike+sneakers&qid=1768301229&sr=8-102&xpid=F4H8YxUKZr650,B0F2GXMQ3N,,mens,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Big Kid's 14 Retro 'Black Toe 2024' (487471 160),Jordan Big Kid's 14 Retro 'Black Toe 2024' (487471 160),,,False,New,New,487471 160,487471 160,,,,Apex Trading NY Inc,https://www.amazon.com/dp/B0DNRD4VF4,B0DNRD4VF4,4.5 Big Kid,boys,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 11,Nike AIR Jordan 11 Retro Low Preschool PS Little Kids 'Cement GreyÃ¢â‚¬â„¢ 505835 140,Nike AIR Jordan 11 Retro Low Preschool PS Little Kids 'Cement GreyÃ¢â‚¬â„¢ 505835 140,,,False,New,New,505835 140,505835 140,,,,Stadium Goods,https://www.amazon.com/dp/B0CJ2BSTKV,B0CJ2BSTKV,13.5 Little Kid,boys,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"AIR JORDAN 1 LOW ""BLACK/STARFISH-WHITE-SAIL""","AIR JORDAN 1 LOW ""BLACK/STARFISH-WHITE-SAIL""",,,False,New,New,553558 081,553558 081,,,5,All The Skus,https://www.amazon.com/AIR-JORDAN-LOW-BLACK-STARFISH-WHITE-SAIL/dp/B0FHC2VWGM/ref=sr_1_258?dib=eyJ2IjoiMSJ9.0EWwqvVvgrcPHa4OkVg_rp02vWVGHMQa2gDw1lX99kTchL61tefRumHbaZnZCXui6u200aPtti00OaB6AHJToksn4Z4bsKWdev0IfnsydFzOeRFvXstcnR0D3an65jPIKbqSDa8By8132tcTYyblVSOZyrFDmM0pcKoD0Y70hnSLpLy-yhtTVJSA-lmEzUSolVfvlmErC80cAIPvejWCTdvzGyioMsV0FuITxfrD9mUg4jg4iySX39Ptaym4AHVElEPD5RIKchLhNWaILCTwpQtF0dqq-p0wN1zNFS1E2OQ.FUAz8pGBBcmBhgPP5SxnKdB0-Tiah8sm8n7qQ-mb9V4&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197507&sr=8-258&xpid=1s_YYW3qmJhf2,B0FHC2VWGM,,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,AIR JORDAN 1 Low Triple White (2022) 553558-136 Size,AIR JORDAN 1 Low Triple White (2022) 553558-136 Size,,,False,New,New,553558 136,553558 136,,,4.6,Cactus Kicks,https://www.amazon.com/Jordan-White-Black-Varsity-Red-White-553558/dp/B0CL8Z82Z7/ref=sr_1_270?dib=eyJ2IjoiMSJ9.uTEo0udEMx8DCB6s9H3WIvpT5ZBT7P6l9kCnrhSS8sy7ZAhKuGorxK167_l308M-eV-hSuH4UqpxFfHXkQcN9uANa9egRJFCJXt0yXgUnSMw83PlPudcBXfsz-w14nA_zkmhIjuHNt6oK2UjtQv0tGDN5Ah4Y9tP0esTGJgQ623Ma2faRwY_diHw1-jDm3OHLQOqwK3iWqihfYmkamSlLtryBgFuXdqu5gNiC2nqnaPMRaINisW8U15f1WCYt3lR7o1RW15iHgtzHLiJx29SvgwN0GPSme995LVV65YZi-g.DZ7qQvRczrcHwz76nKjowNaZe3vECfZEc1WiKSLWjQ8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597806&sr=8-270&xpid=9wbIeO2E2wuAq,B0CL8Z82Z7,,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Air Jordan 1 Low Mens Shoes,Nike Air Jordan 1 Low Mens Shoes,,,False,New,New,553558 136,553558 136,,,4.8,The Spot for Fits & Kicks,https://www.amazon.com/Jordan-Mens-Air-Low-553558/dp/B0BHF7Q751/ref=sr_1_281?dib=eyJ2IjoiMSJ9.uTEo0udEMx8DCB6s9H3WIvpT5ZBT7P6l9kCnrhSS8sy7ZAhKuGorxK167_l308M-eV-hSuH4UqpxFfHXkQcN9uANa9egRJFCJXt0yXgUnSMw83PlPudcBXfsz-w14nA_zkmhIjuHNt6oK2UjtQv0tGDN5Ah4Y9tP0esTGJgQ623Ma2faRwY_diHw1-jDm3OHLQOqwK3iWqihfYmkamSlLtryBgFuXdqu5gNiC2nqnaPMRaINisW8U15f1WCYt3lR7o1RW15iHgtzHLiJx29SvgwN0GPSme995LVV65YZi-g.DZ7qQvRczrcHwz76nKjowNaZe3vECfZEc1WiKSLWjQ8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597806&sr=8-281&xpid=9wbIeO2E2wuAq,B0BHF7Q751,12,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Jordan Mens Air Jordan 1 Low 553558 136 - Size 10 White/White-White,Jordan Mens Air Jordan 1 Low 553558 136 - Size 10 White/White-White,,,False,New,New,553558 136,553558 136,,,4.6,Bescorp,https://www.amazon.com/Jordan-Mens-Air-Low-553558/dp/B0BKR7NQK1/ref=sr_1_228?dib=eyJ2IjoiMSJ9.TMWZcnLW36CihWWtphZpoEuAAp8PU9ADHuxnKXTS5FMk4dNz2wN9rc-XgbwDAxUwX1AOsjqlRVkVCiKpY8SNVv5me-gYgPwYd5jLyD2sGxRVh-B4HfEm3iie7B-KzK6vecKv_BHaAB1VHXPAu5LOgVPAciONXtvnEtlI2tslTQwjIev0jldh_HU9mF2As2vi3tg2x0P8t90GE00-QPf6sSnu7zZBgKzZ7ZTccSaEKmBhZ8mNhxiPVL6v4oKHFcf9muBuUfkHIAwFDA8UKIb8vcayLxhnwp7i_aQuSMhFtJU.AY9q-Q4zdN8qM-H5MvpgUaq1IlC1tsPhtOgxZVZ6PDE&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1768303153&sr=8-228&xpid=VT6rjyCaKyjMi,B0BKR7NQK1,,mens,1,10,False
amazon,Jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Jordan mens Sneaker,Jordan mens Sneaker,,,False,New,New,553558 136,553558 136,,,4.4,ChiKicks,https://www.amazon.com/Jordan-Mens-Air-Low-553558/dp/B0BHF62P22/ref=sr_1_300?dib=eyJ2IjoiMSJ9.1rFBfyZGVLd02aXSR6vXOZuo6QtEl4fhGR9T7bmcwbvw-wWEa0a-Zw92UBDQKgEz90KgTxTk4TUon64tzP0wWmiVAIzfN4i8GDEEe4kLN41UmkWauLrBkPlVLA5k-NqG9hqCBKl7dyIVilr0PV_hMKPjgYbXvrhREop7SGKWwwVd2bnRdlk7hPPzIfNRBeMneyQGwhMbV4tRrwwS4ndQIV5v8wnum1GnOmMQNOVYdAtQrslz_On1JUSUEIM5sZpkutCLMVhjAlmCyD_8RK_F5Q.wUR-5_8vcCqUz0kDa8U0L16aUe5h7jwCTvk6BvnJYE8&dib_tag=se&keywords=Jordan+sneakers&qid=1769598935&sr=8-300&xpid=7IryzEdmOwZYj,B0BHF62P22,,mens,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Mens Air 1 Low,Jordan Mens Air 1 Low,,,False,New,New,553558 174,553558 174,,,4.4,Stadium Goods,https://www.amazon.com/Nike-Mens-Jordan-Green-Basketball/dp/B07ZTSRJ45/ref=sr_1_137?dib=eyJ2IjoiMSJ9.yava-ArJgKFvjuxWksKvFGRczXX8yOHVFuGb02zkI1J4SN4Qkde2QtHpHkpxO5ICKNerkBMN0zQcPRmfDy0spanemMMiJpdSnfqQA4Lhhg52_ocCdxAuo_j4UU9uTzuv0wj489LOGcvX4VzGLXYA6-CzfyOdnpx90Jux1fNC1euB7GB-3d4OdqkHU0Sci24QfyAoHHLaZqyDqBQEmcBxay2Fn_9U8dklOgL3e3hmrIOk5m9JoxKfryts5wSodMv5_zJglWTiv_1m_-uWvtbXOfxcdQLqGbK1Rad9PlMfyPI.uTHRyCfCA_4qid2Fw6K7uSfJ6C7240qdQiy_nn6Z-7w&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597699&sr=8-137&xpid=9wbIeO2E2wuAq,B07ZTSRJ45,,mens,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Mens Air 1 Low,Jordan Mens Air 1 Low,,,False,New,New,553558 174,553558 174,,,4.4,M.S Venture LLC,https://www.amazon.com/Nike-Retro-White-Honeydew-DV0831/dp/B0CL55Z2RN/ref=sr_1_172?dib=eyJ2IjoiMSJ9.hpoQ8Z3_yJ75k0BSlNpppuWOq0z6iQEgHfkFE4TDDyWK6Ai7_drbmXx9Vonxoqv2HMTMqYFD5c8Hc-J2z8y0ENNnithCVCy5ThjzY6zgECl7HmuP3RhBeRnF575JI6OQImdzK5DjG6UBO3_FETDzvb_6jm9QQSUOTcqDyqy1z2S1FucseSF16csgZ9vCTGLy1yQdA4betNKTQm7F66cLzWp9sqpm5a3u3utMvv2pgSnm47IAYSg_-S6DLcZgKO6cDSOJuKA-ifa6zkl9zN7gqG0kkA0M19JWRJ7BRjZZctQ.dWxCt-F6olv8xgkMGZ3tZ7RX6zARm2EdKfU-sYLKPjI&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197484&sr=8-172&xpid=1s_YYW3qmJhf2,B0CL55Z2RN,,mens,0,0,False
amazon,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Kid's Star Runner 3 Shoe,Nike Kid's Star Runner 3 Shoe,62.02,62.02,True,New,New,,,,,4.5,Acadia Shipping Solutions,https://www.amazon.com/NIKE-Unisex-Sneaker-Black-Smoke/dp/B098F64JKC/ref=sr_1_128?dib=eyJ2IjoiMSJ9.55IDT1dVWuIiV2hGJkS_1QiQqp-RpR6V9VzIG5QOX3kHCplQPLSgq2QbWcXWZbgBiA7cE1phCyE4-QaLd_UefRXMKsIdupavGV1CW8bgLHaL_g-BZpuZ62xM_NXm-JJsTv9CYZoUqHXIP2malCAwjPdUirPO_PsibZOQuYwFM9FrX4EpaEf69xSLtxFhctgM-qaWVIm6ZU8h1aOUtlcIAqDi4mtJFNIUurTfxsbrLseGxsXna6KG-4XPoOMzR2UgFxgJVuoI4lZkHqL5rxYjtKgS2X_Ee_hsNG5VsaF3oaM.PCCF0Za9YKa03HrM0vqSrqUyGsfmngjDQstD4qQgvrg&dib_tag=se&keywords=Nike+sneakers&qid=1768301229&sr=8-128&xpid=F4H8YxUKZr650,B098F64JKC,1.5 Big Kid,,0,0,False
amazon,Jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Jordan Mens Air 1 Low,Jordan Mens Air 1 Low,,,False,New,New,553558 174,553558 174,,,4.4,LCH Distribution,https://www.amazon.com/Nike-Retro-Womens-Basketball-Shoes/dp/B0C6RHWQ73/ref=sr_1_249?dib=eyJ2IjoiMSJ9.IKJd7AJtqWd8kmeR-oiC2Wn7fxlgWaVoCEXPZrFa-C8CRwkhEUGXMj6AacWdSFdu0p5fxmA0BEjW-JamsPtjTC1cIA0LggBpQc1M_RO-IElTuZR6CH3SRDEv_gerImmxoQyXVu9CRp4pX_2BO5Z-v2ATEnRMGyHQU76zt6j5B2wzoN7vCKaTScb2ZMr0y8xRCxr-s481gW5-10EBLG8BP9ZkaSeNZV4imcQp9aRcKymEKeVhcO_1Fx1e3mpTApDJqAgSK_PD1a_6l-zhEmAC5-rnCyT1OVhQKESjju-rkGI.jfdif0bP7P9TU1Wvb7Nq3mVPXjw9eeixDB6YVLUrVLI&dib_tag=se&keywords=Jordan+sneakers&qid=1769198176&sr=8-249&xpid=nXjk8ayRGkN3X,B0C6RHWQ73,,mens,0,0,False
amazon,Jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Jordan Mens Jordan Lift Off AR4430 106 - Size 14,Jordan Mens Jordan Lift Off AR4430 106 - Size 14,,,False,New,New,AE 1,AE 1,,,3.6,ZenGoods,https://www.amazon.com/Jordan-Mens-Lift-Off-AR4430/dp/B0B7KLYTS8/ref=sr_1_221?dib=eyJ2IjoiMSJ9.Ib3NyFA-52RUSOdRVvU4wfBR1XU-3WIG_ybfe7nax5MavYZGshqgq0EJHMrBRuEmPNsG5k7F5Yx4lDejeOyLuInJukX44BHlv8aVfrETnQKYW_LGw_pv1Z7yYTKqIcFnG8R402GITYXGZge67Mtyt_5rmJvpSuv0OwPbDNi-d97rCVN4iGOk4xcPxd1jZI_dkmn2EVxMuYaUMheUVq23ELCM6smAZTR4v58PiSX_pkuzMBkSxWSkBPkkEprMzIsPwGsKFhWdM0AtJbpfU-TC6g5_pR8YPuU1N3LdL0Oa6KU.5O_zMdQpUu2Qo6HVtc1OrOAp7hLbxsLSY8397kmoKPE&dib_tag=se&keywords=Jordan+sneakers&qid=1769598912&sr=8-221&xpid=7IryzEdmOwZYj,B0B7KLYTS8,,mens,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Mens Air 1 Retro High OG DZ5485 303 Gorge Green - Size 8.5,Jordan Mens Air 1 Retro High OG DZ5485 303 Gorge Green - Size 8.5,,,False,New,New,AJ1,AJ1,,,4.7,ShopSW,https://www.amazon.com/Jordan-unisex-adult-Sneaker-Metallic-Silver-wh/dp/B0BPS2J6Y8/ref=sr_1_12?dib=eyJ2IjoiMSJ9.lV5rIamrryZHhjQoeXa5NoOZcwSuOdpcLlbrpL0xGoPi4wDlNGzGJDIJk-tx1FjPn-ie_mt2uX9Ibr0Qt5aFEV06rJDwYzKJRhS-CNHRGll5xDU2bH00O4dkg0FXXsquAWC4ADCU1ITDE_mm_ZGJr50QyppD2rB7rMUzVNUapGgExeaYkGgTg_QZClrlYdNbCtzXPk5leLQjJubCK9R01YJby36wPQC9TmRj1scxkOP7oW09L9nLIqn-acV7aAmBSMNhMJ9DNhq2sNoaw1ifCNtWdFlcjfxRGisxpSQcmMU.36DZxmPrlin-s3oSvre-bvoY4LDQm5uoUTQwkmHRX4c&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597670&sr=8-12,B0BPS2J6Y8,,unisex-adult,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 4,(Men's) Air Jordan 4 Retro 'Red Cement' 9.5M / 11W,(Men's) Air Jordan 4 Retro 'Red Cement' 9.5M / 11W,,,False,New,New,AJ4,AJ4,,,4.3,Danie'store,https://www.amazon.com/Mens-Jordan-Retro-Cement-9-5M/dp/B0CHM51DSP/ref=sr_1_37?dib=eyJ2IjoiMSJ9.AAG3QOf9KO899qWu2kfJA8hFyVdSXWm71a8wsjQj3k-lIKMJDw5-ZbhByR7nn-mgHVlJhx-SCkBRHXn-JUFqhuixXlUuGJI6DSkzGm6acgRMskekpG8N7M8Siw_1WvrbVFOOVLh34jjc9ruCLaDsXXlj6FPuGIXUz3JGcN6ryi4V4Fh5dNuu4Qj048MZtlTC5UhZ0DKmi8ZtvXvn0CQwRqPoR4w-ltDM6n_TA5JWdiFYb_0FJZ5U_6ABaGs7mU-7J7v7TYIk0kfX3pNnwoZ6YTTT6zyvByOYhjooHv_AR6U.JUH3NrRjr-9A_DJq3r0yYreIVUYyJsMVJ6n75dPzhE8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197448&sr=8-37,B0CHM51DSP,,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Men's Air Jordan 1 Retro High OG Sneaker,Nike Men's Air Jordan 1 Retro High OG Sneaker,,,False,New,New,,,,,4.6,ContinentalVentures,https://www.amazon.com/Jordan-Retro-Shoes-Size-12-White-White/dp/B0CTMLDR1P/ref=sr_1_21?dib=eyJ2IjoiMSJ9.AAG3QOf9KO899qWu2kfJAz71d4P7IwNmBLKH2rm7Pctsv_mA_hEIphdPyEFNpoTN5VdfQosIgGg2ZNLqReHzSDpCG7qPaH8iSAaWKpmuVIz7XfGrCo3EVBMFVePEa-16IbEj1YTqeKOGyQvko4rKK1wpH0p1wQYESlJDFgQopd_VwRxDRvfUwz1rX3Tqpwt6kkgRE6Q9IZvlXspdKfIGRPUDkidtFt2Xgf6akfRJrXaiWwrB_MJ6U-5ysX0HTYstv-d4tWbdNf1YjE9i5WyIqkW2TSf9gstYm0WOYbqwob4.uZRHunJCcO5sUwnfZqKb1uoTdCZ8-QLziQIxX88Zzy8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597636&sr=8-21,B0CTMLDR1P,,mens,1,10,False
amazon,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Women's LD-1000 Sneakers,Nike Women's LD-1000 Sneakers,67,67,True,New,New,HF3227-001,HF3227-001,HF3227-001,,5,TRJ Logistics LLC,https://www.amazon.com/dp/B0DP7R5KYQ,B0DP7R5KYQ,6,womens,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Air Jordan 1 Kids Mid SE Shoes,Air Jordan 1 Kids Mid SE Shoes,,,False,New,New,,,,,4.5,All The Skus,https://www.amazon.com/Jordan-Shoes-FQ8088-002-Neutral-Smoke/dp/B0DH5ZTPKX/ref=sr_1_27?dib=eyJ2IjoiMSJ9.AAG3QOf9KO899qWu2kfJAz71d4P7IwNmBLKH2rm7Pctsv_mA_hEIphdPyEFNpoTN5VdfQosIgGg2ZNLqReHzSDpCG7qPaH8iSAaWKpmuVIz7XfGrCo3EVBMFVePEa-16IbEj1YTqeKOGyQvko4rKK1wpH0p1wQYESlJDFgQopd_VwRxDRvfUwz1rX3Tqpwt6kkgRE6Q9IZvlXspdKfIGRPUDkidtFt2Xgf6akfRJrXaiWwrB_MJ6U-5ysX0HTYstv-d4tWbdNf1YjE9i5WyIqkW2TSf9gstYm0WOYbqwob4.uZRHunJCcO5sUwnfZqKb1uoTdCZ8-QLziQIxX88Zzy8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597636&sr=8-27,B0DH5ZTPKX,5.5 Big Kid,unisex-child,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Men's Air Jordan 1 Low Sneaker,Nike Men's Air Jordan 1 Low Sneaker,,,False,New,New,,,,,4.7,Time for Deals,https://www.amazon.com/dp/B0DS6JY2SR,B0DS6JY2SR,8.5,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Kid's Air Jordan 1 Mid Sneaker,Nike Kid's Air Jordan 1 Mid Sneaker,,,False,New,New,,,,,4.6,Lobo Solutions LLC,https://www.amazon.com/Jordan-Shoes-DQ8423-132-White-Black-White-Black/dp/B0CVS9KC6F/ref=sr_1_11?dib=eyJ2IjoiMSJ9.AAG3QOf9KO899qWu2kfJAz71d4P7IwNmBLKH2rm7Pctsv_mA_hEIphdPyEFNpoTN5VdfQosIgGg2ZNLqReHzSDpCG7qPaH8iSAaWKpmuVIz7XfGrCo3EVBMFVePEa-16IbEj1YTqeKOGyQvko4rKK1wpH0p1wQYESlJDFgQopd_VwRxDRvfUwz1rX3Tqpwt6kkgRE6Q9IZvlXspdKfIGRPUDkidtFt2Xgf6akfRJrXaiWwrB_MJ6U-5ysX0HTYstv-d4tWbdNf1YjE9i5WyIqkW2TSf9gstYm0WOYbqwob4.uZRHunJCcO5sUwnfZqKb1uoTdCZ8-QLziQIxX88Zzy8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597636&sr=8-11,B0CVS9KC6F,,boys,1,10,False
amazon,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Women's W Zoom Bella 6 Trainers,Nike Women's W Zoom Bella 6 Trainers,84.95,84.95,True,New,New,DR5720-100,DR5720-100,DR5720-100,,4.6,Hecksdeals,https://www.amazon.com/dp/B0BNJNQ3TT,B0BNJNQ3TT,5,womens,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Air Jordan 1 Low M shoes 553558-043,Nike Air Jordan 1 Low M shoes 553558-043,,,False,New,New,,,,,5,Vanjo Market,https://www.amazon.com/BLACK-SUMMIT-WHITE-Air-Jordan/dp/B0DRWJJ21H/ref=sr_1_35?dib=eyJ2IjoiMSJ9.AAG3QOf9KO899qWu2kfJAz71d4P7IwNmBLKH2rm7Pctsv_mA_hEIphdPyEFNpoTN5VdfQosIgGg2ZNLqReHzSDpCG7qPaH8iSAaWKpmuVIz7XfGrCo3EVBMFVePEa-16IbEj1YTqeKOGyQvko4rKK1wpH0p1wQYESlJDFgQopd_VwRxDRvfUwz1rX3Tqpwt6kkgRE6Q9IZvlXspdKfIGRPUDkidtFt2Xgf6akfRJrXaiWwrB_MJ6U-5ysX0HTYstv-d4tWbdNf1YjE9i5WyIqkW2TSf9gstYm0WOYbqwob4.uZRHunJCcO5sUwnfZqKb1uoTdCZ8-QLziQIxX88Zzy8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597636&sr=8-35,B0DRWJJ21H,,unisex-adult,1,10,False
amazon,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Womens Gym,Nike Womens Gym,70.57,70.57,True,New,New,AA2168-108,AA2168-108,AA2168-108,,4.4,Hecksdeals,https://www.amazon.com/dp/B0B2PXL9TK,B0B2PXL9TK,7.5,womens,0,0,False
amazon,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Men's Downshifter Sneaker,Nike Men's Downshifter Sneaker,70,70,True,New,New,DD9293-600,DD9293-600,DD9293-600,,4.5,AMMESTORE,https://www.amazon.com/dp/B0B2PV76HC,B0B2PV76HC,7,mens,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Men's Air Jordan 1 Low SE Sneaker,Nike Men's Air Jordan 1 Low SE Sneaker,,,False,New,New,,,,,4.7,Stadium Goods,https://www.amazon.com/dp/B0DYZ1HGDM,B0DYZ1HGDM,8,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 12,"AIR JORDAN 12 RETRO (GS) ""WHITE/UNIVERSITY BLUE-METALLIC SILVER""","AIR JORDAN 12 RETRO (GS) ""WHITE/UNIVERSITY BLUE-METALLIC SILVER""",,,False,New,New,,,,,,Kix n Gigglez,https://www.amazon.com/dp/B0F9TXSLMQ,B0F9TXSLMQ,,,1,10,False
